,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,WindDir {deg},,,,,,,
ETRN,DNI,DHI,Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Dry-Bulb,Dew-Point,Relative Humidity {%},wspd,,,,,,,,,Wind Direction {deg},,,,,,,
923,774,333,999900,999900,23.3,7.2,35,4.6,,,,,,,,,45,,,,,,,
1071,831,354,999900,999900,25,8.9,36,2.1,,,,,,,,,113,,,,,,,
1188,851,340,999900,999900,26.7,8.3,31,2.6,,,,,,,,,135,,,,,,,
1267,848,303,999900,999900,27.8,8.3,29,2.6,,,,,,,,,90,,,,,,,
1306,847,264,999900,999900,28.9,8.3,27,2.6,,,,,,,,,45,,,,,,,
1303,832,208,999900,999900,29.4,6.7,24,4.1,,,,,,,,,135,,,,,,,
1258,804,150,999900,999900,29.4,5.6,22,3.6,,,,,,,,,180,,,,,,,
1173,736,94,999900,999900,29.4,5,21,2.1,,,,,,,,,23,,,,,,,
1051,426,137,999900,999900,30,5.6,21,2.6,,,,,,,,,180,,,,,,,
898,109,131,999900,999900,30,5,21,1.5,,,,,,,,,270,,,,,,,
722,1,18,999900,999900,29.4,5,21,0,,,,,,,,,0,,,,,,,
531,0,0,999900,999900,28.3,5,23,2.1,,,,,,,,,360,,,,,,,
0,0,0,999900,999900,26.1,5,26,1,,,,,,,,,293,,,,,,,
0,0,0,999900,999900,26.1,6.1,28,3.1,,,,,,,,,135,,,,,,,
0,0,0,999900,999900,23.3,7.2,35,1.5,,,,,,,,,68,,,,,,,
0,0,0,999900,999900,22.8,7.2,37,1.5,,,,,,,,,113,,,,,,,
0,0,0,999900,999900,21.7,7.2,39,3.6,,,,,,,,,135,,,,,,,
0,0,0,999900,999900,20.6,7.2,42,3.1,,,,,,,,,135,,,,,,,
0,0,0,999900,999900,19.4,7.2,45,2.6,,,,,,,,,135,,,,,,,
0,0,0,999900,999900,18.9,6.7,45,1.5,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,17.8,6.7,48,2.6,,,,,,,,,90,,,,,,,
0,0,23,999900,999900,16.7,6.1,50,1.5,,,,,,,,,135,,,,,,,
563,324,171,999900,999900,16.7,6.7,52,2.1,,,,,,,,,90,,,,,,,
752,664,254,999900,999900,20.6,7.2,42,2.6,,,,,,,,,113,,,,,,,
925,854,274,999900,999900,23.3,7.8,37,4.1,,,,,,,,,113,,,,,,,
1073,913,273,999900,999900,26.1,8.9,34,5.1,,,,,,,,,135,,,,,,,
1189,938,245,999900,999900,28.3,5.6,24,4.1,,,,,,,,,135,,,,,,,
1268,940,197,999900,999900,28.9,5.6,23,5.7,,,,,,,,,135,,,,,,,
1307,947,156,999900,999900,30.6,5,20,3.6,,,,,,,,,158,,,,,,,
1304,939,104,999900,999900,31.1,2.2,16,2.6,,,,,,,,,225,,,,,,,
1258,911,57,999900,999900,32.2,0.6,13,3.1,,,,,,,,,135,,,,,,,
1173,854,11,999900,999900,32.2,1.1,14,4.6,,,,,,,,,248,,,,,,,
1052,698,7,999900,999900,32.2,0,13,2.6,,,,,,,,,270,,,,,,,
900,361,38,999900,999900,31.7,0,13,4.6,,,,,,,,,293,,,,,,,
724,44,14,999900,999900,30.3,0.7,15,2,,,,,,,,,315,,,,,,,
533,0,0,999900,999900,28.9,1.2,17,1.1,,,,,,,,,315,,,,,,,
0,0,0,999900,999900,27.4,1.6,19,0.4,,,,,,,,,338,,,,,,,
0,0,0,999900,999900,26,2.1,21,0.1,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,24.6,2.6,24,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,23.2,3.1,27,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,21.1,4.2,33,0.4,,,,,,,,,40,,,,,,,
0,0,0,999900,999900,20,4.6,36,0.9,,,,,,,,,40,,,,,,,
0,0,0,999900,999900,19.1,4.7,39,1.5,,,,,,,,,340,,,,,,,
0,0,0,999900,999900,18.6,4.7,40,2,,,,,,,,,280,,,,,,,
0,0,0,999900,999900,18.3,4.5,40,2.4,,,,,,,,,220,,,,,,,
0,0,36,999900,999900,18.4,4.1,39,2.7,,,,,,,,,183,,,,,,,
566,438,200,999900,999900,21.7,5,34,3.1,,,,,,,,,147,,,,,,,
754,748,263,999900,999900,23.9,5.6,31,3.6,,,,,,,,,110,,,,,,,
927,845,294,999900,999900,25.7,4.8,26,3.4,,,,,,,,,117,,,,,,,
1074,894,290,999900,999900,27.6,4.1,22,3.3,,,,,,,,,123,,,,,,,
1190,909,264,999900,999900,29.4,3.3,19,3.1,,,,,,,,,130,,,,,,,
1269,899,220,999900,999900,30.9,3.3,17,3.3,,,,,,,,,87,,,,,,,
1308,885,170,999900,999900,32.4,3.3,16,3.4,,,,,,,,,43,,,,,,,
1304,873,118,999900,999900,33.9,3.3,15,3.6,,,,,,,,,0,,,,,,,
1259,859,75,999900,999900,33.9,3.7,15,3.1,,,,,,,,,37,,,,,,,
1174,821,27,999900,999900,33.9,4,15,2.6,,,,,,,,,73,,,,,,,
1053,658,34,999900,999900,33.9,4.4,16,2.1,,,,,,,,,110,,,,,,,
901,369,50,999900,999900,32.6,3.5,16,2.1,,,,,,,,,70,,,,,,,
725,73,17,999900,999900,31.3,2.6,16,2.1,,,,,,,,,30,,,,,,,
535,0,0,999900,999900,30,1.7,16,2.1,,,,,,,,,350,,,,,,,
0,0,0,999900,999900,28.9,1.7,17,3.8,,,,,,,,,320,,,,,,,
0,0,0,999900,999900,27.8,1.7,18,5.5,,,,,,,,,290,,,,,,,
0,0,0,999900,999900,26.7,1.7,20,7.2,,,,,,,,,260,,,,,,,
0,0,0,999900,999900,25.4,2.2,22,5.8,,,,,,,,,317,,,,,,,
0,0,0,999900,999900,24.1,2.8,25,4.5,,,,,,,,,13,,,,,,,
0,0,0,999900,999900,22.8,3.3,28,3.1,,,,,,,,,70,,,,,,,
0,0,0,999900,999900,21.9,3.5,30,3.3,,,,,,,,,87,,,,,,,
0,0,0,999900,999900,20.9,3.7,32,3.4,,,,,,,,,103,,,,,,,
0,0,0,999900,999900,20,3.9,35,3.6,,,,,,,,,120,,,,,,,
0,0,34,999900,999900,21.3,3.9,32,3.3,,,,,,,,,117,,,,,,,
569,207,194,999900,999900,22.6,3.9,29,2.9,,,,,,,,,113,,,,,,,
757,466,299,999900,999900,23.9,3.9,27,2.6,,,,,,,,,110,,,,,,,
928,660,327,999900,999900,25.7,5,26,2.2,,,,,,,,,120,,,,,,,
1076,751,321,999900,999900,27.6,6.1,25,1.9,,,,,,,,,130,,,,,,,
1191,767,315,999900,999900,29.4,7.2,25,1.5,,,,,,,,,140,,,,,,,
1270,766,280,999900,999900,30,6.7,23,1.7,,,,,,,,,153,,,,,,,
1308,750,245,999900,999900,30.5,6.1,22,1.9,,,,,,,,,167,,,,,,,
1305,731,207,999900,999900,31.1,5.6,20,2.1,,,,,,,,,180,,,,,,,
1260,731,151,999900,999900,31.1,5.6,20,2.1,,,,,,,,,163,,,,,,,
1175,654,130,999900,999900,31.1,5.6,20,2.1,,,,,,,,,147,,,,,,,
1054,476,130,999900,999900,31.1,5.6,20,2.1,,,,,,,,,130,,,,,,,
902,200,117,999900,999900,30,6.1,22,2.4,,,,,,,,,73,,,,,,,
727,21,29,999900,999900,28.9,6.7,25,2.8,,,,,,,,,17,,,,,,,
537,0,0,999900,999900,27.8,7.2,27,3.1,,,,,,,,,320,,,,,,,
0,0,0,999900,999900,26.9,7.4,29,3.3,,,,,,,,,303,,,,,,,
0,0,0,999900,999900,25.9,7.6,31,3.4,,,,,,,,,287,,,,,,,
0,0,0,999900,999900,25,7.8,33,3.6,,,,,,,,,270,,,,,,,
0,0,0,999900,999900,23.7,7.4,35,3.8,,,,,,,,,277,,,,,,,
0,0,0,999900,999900,22.4,7.1,37,3.9,,,,,,,,,283,,,,,,,
0,0,0,999900,999900,21.1,6.7,39,4.1,,,,,,,,,290,,,,,,,
0,0,0,999900,999900,20.2,6.9,42,3.8,,,,,,,,,307,,,,,,,
0,0,0,999900,999900,19.2,7,45,3.4,,,,,,,,,323,,,,,,,
0,0,0,999900,999900,18.3,7.2,48,3.1,,,,,,,,,340,,,,,,,
0,0,39,999900,999900,19.2,7,45,3.3,,,,,,,,,320,,,,,,,
571,474,200,999900,999900,20.2,6.9,42,3.4,,,,,,,,,300,,,,,,,
759,763,260,999900,999900,21.1,6.7,39,3.6,,,,,,,,,280,,,,,,,
930,860,288,999900,999900,23,6.7,35,3.3,,,,,,,,,280,,,,,,,
1077,908,280,999900,999900,24.8,6.7,31,2.9,,,,,,,,,280,,,,,,,
1192,925,251,999900,999900,26.7,6.7,28,2.6,,,,,,,,,280,,,,,,,
1271,926,210,999900,999900,27.8,7.1,27,2.6,,,,,,,,,273,,,,,,,
1309,923,163,999900,999900,28.9,7.4,26,2.6,,,,,,,,,267,,,,,,,
1305,920,115,999900,999900,30,7.8,25,2.6,,,,,,,,,260,,,,,,,
1260,902,69,999900,999900,30.4,7.2,23,3.1,,,,,,,,,273,,,,,,,
1175,851,26,999900,999900,30.7,6.7,22,3.6,,,,,,,,,287,,,,,,,
1054,729,3,999900,999900,31.1,6.1,21,4.1,,,,,,,,,300,,,,,,,
903,437,29,999900,999900,30.2,6.5,23,3.6,,,,,,,,,290,,,,,,,
729,101,14,999900,999900,29.2,6.8,24,3.1,,,,,,,,,280,,,,,,,
539,0,0,999900,999900,28.3,7.2,26,2.6,,,,,,,,,270,,,,,,,
0,0,0,999900,999900,27,7.4,29,2.6,,,,,,,,,280,,,,,,,
0,0,0,999900,999900,25.7,7.6,32,2.6,,,,,,,,,290,,,,,,,
0,0,0,999900,999900,24.4,7.8,35,2.6,,,,,,,,,300,,,,,,,
0,0,0,999900,999900,23.5,7.8,37,2.6,,,,,,,,,290,,,,,,,
0,0,0,999900,999900,22.6,7.8,39,2.6,,,,,,,,,280,,,,,,,
0,0,0,999900,999900,21.7,7.8,41,2.6,,,,,,,,,270,,,,,,,
0,0,0,999900,999900,20.9,7.8,43,2.2,,,,,,,,,300,,,,,,,
0,0,0,999900,999900,20.2,7.8,45,1.9,,,,,,,,,330,,,,,,,
0,0,0,999900,999900,19.4,7.8,47,1.5,,,,,,,,,0,,,,,,,
0,0,41,999900,999900,20,8,46,1.7,,,,,,,,,37,,,,,,,
574,605,193,999900,999900,20.5,8.1,45,1.9,,,,,,,,,73,,,,,,,
761,837,241,999900,999900,21.1,8.3,44,2.1,,,,,,,,,110,,,,,,,
932,922,258,999900,999900,23.5,8.1,37,2.3,,,,,,,,,160,,,,,,,
1078,963,244,999900,999900,25.9,8,32,2.4,,,,,,,,,210,,,,,,,
1193,979,207,999900,999900,28.3,7.8,27,2.6,,,,,,,,,260,,,,,,,
1271,982,160,999900,999900,29.2,7.8,26,3.3,,,,,,,,,270,,,,,,,
1310,980,109,999900,999900,30.2,7.8,25,3.9,,,,,,,,,280,,,,,,,
1306,976,63,999900,999900,31.1,7.8,23,4.6,,,,,,,,,290,,,,,,,
1261,960,19,999900,999900,31.5,6.7,21,4.4,,,,,,,,,293,,,,,,,
1176,917,0,999900,999900,31.8,5.5,19,4.3,,,,,,,,,297,,,,,,,
1055,821,0,999900,999900,32.2,4.4,17,4.1,,,,,,,,,300,,,,,,,
904,590,0,999900,999900,30.9,4.4,19,3.8,,,,,,,,,283,,,,,,,
730,169,0,999900,999900,29.6,4.4,20,3.4,,,,,,,,,267,,,,,,,
541,0,0,999900,999900,28.3,4.4,22,3.1,,,,,,,,,250,,,,,,,
0,0,0,999900,999900,27.4,4.8,24,2.8,,,,,,,,,260,,,,,,,
0,0,0,999900,999900,26.5,5.2,26,2.4,,,,,,,,,270,,,,,,,
0,0,0,999900,999900,25.6,5.6,28,2.1,,,,,,,,,280,,,,,,,
0,0,0,999900,999900,24.8,6.1,30,2.3,,,,,,,,,290,,,,,,,
0,0,0,999900,999900,24.1,6.7,33,2.4,,,,,,,,,300,,,,,,,
0,0,0,999900,999900,23.3,7.2,35,2.6,,,,,,,,,310,,,,,,,
0,0,0,999900,999900,21.6,7.4,40,2.2,,,,,,,,,3,,,,,,,
0,0,0,999900,999900,20,7.6,45,1.9,,,,,,,,,57,,,,,,,
0,0,0,999900,999900,18.3,7.8,50,1.5,,,,,,,,,110,,,,,,,
0,0,40,999900,999900,19.8,7.8,46,2.2,,,,,,,,,113,,,,,,,
577,478,192,999900,999900,21.3,7.8,42,2.9,,,,,,,,,117,,,,,,,
763,703,258,999900,999900,22.8,7.8,38,3.6,,,,,,,,,120,,,,,,,
934,844,271,999900,999900,24.8,7.4,33,3.1,,,,,,,,,123,,,,,,,
1079,890,267,999900,999900,26.9,7.1,28,2.6,,,,,,,,,127,,,,,,,
1194,891,254,999900,999900,28.9,6.7,25,2.1,,,,,,,,,130,,,,,,,
1272,639,306,999900,999900,29.5,5.4,22,1.9,,,,,,,,,157,,,,,,,
1310,557,209,999900,999900,30,4.1,19,1.7,,,,,,,,,183,,,,,,,
1306,312,272,999900,999900,30.6,2.8,17,1.5,,,,,,,,,210,,,,,,,
1261,380,269,999900,999900,31.1,2.4,16,3.1,,,,,,,,,220,,,,,,,
1177,689,28,999900,999900,31.7,2.1,15,4.6,,,,,,,,,230,,,,,,,
1056,495,124,999900,999900,32.2,1.7,14,6.2,,,,,,,,,240,,,,,,,
906,227,111,999900,999900,31.1,2.4,16,6.5,,,,,,,,,243,,,,,,,
732,71,21,999900,999900,30,3.2,18,6.9,,,,,,,,,247,,,,,,,
543,0,0,999900,999900,28.9,3.9,20,7.2,,,,,,,,,250,,,,,,,
0,0,0,999900,999900,27.6,3.5,21,6.9,,,,,,,,,243,,,,,,,
0,0,0,999900,999900,26.3,3.2,22,6.5,,,,,,,,,237,,,,,,,
0,0,0,999900,999900,25,2.8,24,6.2,,,,,,,,,230,,,,,,,
0,0,0,999900,999900,23,2.4,26,5.3,,,,,,,,,183,,,,,,,
0,0,0,999900,999900,20.9,2.1,29,4.5,,,,,,,,,137,,,,,,,
0,0,0,999900,999900,18.9,1.7,32,3.6,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,17.4,1.9,35,3.6,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,15.9,2,39,3.6,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,14.4,2.2,44,3.6,,,,,,,,,90,,,,,,,
0,0,44,999900,999900,16.3,2.9,41,3.1,,,,,,,,,83,,,,,,,
579,447,205,999900,999900,18.1,3.7,38,2.6,,,,,,,,,77,,,,,,,
765,742,267,999900,999900,20,4.4,36,2.1,,,,,,,,,70,,,,,,,
935,838,298,999900,999900,21.5,4,32,2.3,,,,,,,,,107,,,,,,,
1081,886,294,999900,999900,22.9,3.7,29,2.4,,,,,,,,,143,,,,,,,
1195,902,268,999900,999900,24.4,3.3,25,2.6,,,,,,,,,180,,,,,,,
1273,903,231,999900,999900,25.9,2.9,23,3.8,,,,,,,,,213,,,,,,,
1311,900,185,999900,999900,27.4,2.6,20,5,,,,,,,,,247,,,,,,,
1307,897,138,999900,999900,28.9,2.2,18,6.2,,,,,,,,,280,,,,,,,
1262,879,91,999900,999900,29.1,0,15,6.2,,,,,,,,,273,,,,,,,
1177,830,46,999900,999900,29.2,-2.1,13,6.2,,,,,,,,,267,,,,,,,
1057,711,19,999900,999900,29.4,-4.4,10,6.2,,,,,,,,,260,,,,,,,
907,410,46,999900,999900,28.1,-3.6,12,5.5,,,,,,,,,253,,,,,,,
733,92,20,999900,999900,26.9,-2.8,14,4.8,,,,,,,,,247,,,,,,,
545,0,0,999900,999900,25.6,-2.2,16,4.1,,,,,,,,,240,,,,,,,
0,0,0,999900,999900,24.3,-2.7,16,3.6,,,,,,,,,250,,,,,,,
0,0,0,999900,999900,23,-3.2,17,3.1,,,,,,,,,260,,,,,,,
0,0,0,999900,999900,21.7,-3.9,17,2.6,,,,,,,,,270,,,,,,,
0,0,0,999900,999900,20.2,-4.2,18,2.4,,,,,,,,,240,,,,,,,
0,0,0,999900,999900,18.7,-4.5,19,2.3,,,,,,,,,210,,,,,,,
0,0,0,999900,999900,17.2,-5,20,2.1,,,,,,,,,180,,,,,,,
0,0,0,999900,999900,15.4,-4.3,24,2.1,,,,,,,,,150,,,,,,,
0,0,0,999900,999900,13.5,-3.8,29,2.1,,,,,,,,,120,,,,,,,
0,0,0,999900,999900,11.7,-3.3,34,2.1,,,,,,,,,90,,,,,,,
0,0,45,999900,999900,14.8,-4.1,26,2.6,,,,,,,,,100,,,,,,,
582,605,195,999900,999900,18,-5.1,19,3.1,,,,,,,,,110,,,,,,,
767,754,265,999900,999900,21.1,-6.1,15,3.6,,,,,,,,,120,,,,,,,
937,834,280,999900,999900,22.8,-5.8,14,3.4,,,,,,,,,113,,,,,,,
1082,854,264,999900,999900,24.4,-5.7,12,3.3,,,,,,,,,107,,,,,,,
1196,844,228,999900,999900,26.1,-5.6,11,3.1,,,,,,,,,100,,,,,,,
1273,835,200,999900,999900,27.2,-7,9,3.3,,,,,,,,,83,,,,,,,
1311,826,164,999900,999900,28.3,-8.4,8,3.4,,,,,,,,,67,,,,,,,
1307,823,122,999900,999900,29.4,-10,6,3.6,,,,,,,,,50,,,,,,,
1262,705,129,999900,999900,29.4,-9.7,7,3.3,,,,,,,,,63,,,,,,,
1178,637,70,999900,999900,29.4,-9.5,7,2.9,,,,,,,,,77,,,,,,,
1058,251,201,999900,999900,29.4,-9.4,7,2.6,,,,,,,,,90,,,,,,,
908,394,2,999900,999900,28.1,-8,8,2.2,,,,,,,,,77,,,,,,,
735,70,16,999900,999900,26.9,-6.8,10,1.9,,,,,,,,,63,,,,,,,
548,0,0,999900,999900,25.6,-5.6,12,1.5,,,,,,,,,50,,,,,,,
0,0,0,999900,999900,23.7,-4.4,14,1.5,,,,,,,,,63,,,,,,,
0,0,0,999900,999900,21.9,-3.2,18,1.5,,,,,,,,,77,,,,,,,
0,0,0,999900,999900,20,-2.2,22,1.5,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,18.9,-2.1,24,1.7,,,,,,,,,103,,,,,,,
0,0,0,999900,999900,17.8,-2.1,25,1.9,,,,,,,,,117,,,,,,,
0,0,0,999900,999900,16.7,-2.2,27,2.1,,,,,,,,,130,,,,,,,
0,0,0,999900,999900,15.9,-1.6,30,1.9,,,,,,,,,110,,,,,,,
0,0,0,999900,999900,15.2,-1,33,1.7,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,14.4,-0.6,35,1.5,,,,,,,,,70,,,,,,,
0,0,44,999900,999900,16.6,-0.9,30,2.5,,,,,,,,,80,,,,,,,
584,266,206,999900,999900,18.9,-1.2,25,3.6,,,,,,,,,90,,,,,,,
769,725,243,999900,999900,21.1,-1.7,21,4.6,,,,,,,,,100,,,,,,,
938,853,248,999900,999900,23.5,-2.3,17,4.1,,,,,,,,,107,,,,,,,
1083,891,236,999900,999900,25.9,-3.1,14,3.6,,,,,,,,,113,,,,,,,
1197,902,206,999900,999900,28.3,-3.9,11,3.1,,,,,,,,,120,,,,,,,
1274,827,175,999900,999900,29.6,-3.6,11,2.9,,,,,,,,,173,,,,,,,
1312,816,83,999900,999900,30.9,-3.4,10,2.8,,,,,,,,,227,,,,,,,
1308,488,297,999900,999900,32.2,-3.3,10,2.6,,,,,,,,,280,,,,,,,
1263,370,287,999900,999900,32,-4,9,3.8,,,,,,,,,293,,,,,,,
1178,523,37,999900,999900,31.9,-4.7,9,5,,,,,,,,,307,,,,,,,
1059,255,110,999900,999900,31.7,-5.6,8,6.2,,,,,,,,,320,,,,,,,
909,56,110,999900,999900,30.4,-4.4,10,5,,,,,,,,,307,,,,,,,
736,20,21,999900,999900,29.1,-3.2,12,3.8,,,,,,,,,293,,,,,,,
550,0,0,999900,999900,27.8,-2.2,14,2.6,,,,,,,,,280,,,,,,,
0,0,0,999900,999900,26.5,-1.4,16,1.7,,,,,,,,,307,,,,,,,
0,0,0,999900,999900,25.2,-0.6,18,0.9,,,,,,,,,333,,,,,,,
0,0,0,999900,999900,23.9,0,21,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,22.4,0.2,23,0.7,,,,,,,,,30,,,,,,,
0,0,0,999900,999900,20.9,0.4,25,1.4,,,,,,,,,60,,,,,,,
0,0,0,999900,999900,19.4,0.6,28,2.1,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,18.3,-0.1,29,2.8,,,,,,,,,100,,,,,,,
0,0,0,999900,999900,17.2,-0.8,29,3.4,,,,,,,,,110,,,,,,,
0,0,0,999900,999900,16.1,-1.7,29,4.1,,,,,,,,,120,,,,,,,
0,0,47,999900,999900,17.6,-1,28,3.9,,,,,,,,,110,,,,,,,
586,402,206,999900,999900,19.1,-0.5,27,3.8,,,,,,,,,100,,,,,,,
771,530,318,999900,999900,20.6,0,25,3.6,,,,,,,,,90,,,,,,,
940,721,345,999900,999900,22.6,-0.6,21,3.1,,,,,,,,,30,,,,,,,
1084,762,369,999900,999900,24.7,-1.4,17,2.6,,,,,,,,,330,,,,,,,
1197,779,366,999900,999900,26.7,-2.2,15,2.1,,,,,,,,,270,,,,,,,
1274,776,337,999900,999900,28.2,-3,12,2.3,,,,,,,,,297,,,,,,,
1312,769,294,999900,999900,29.6,-4,11,2.4,,,,,,,,,323,,,,,,,
1308,745,261,999900,999900,31.1,-5,9,2.6,,,,,,,,,350,,,,,,,
1263,506,288,999900,999900,30.9,-4,10,4.1,,,,,,,,,320,,,,,,,
1179,170,363,999900,999900,30.8,-3,11,5.7,,,,,,,,,290,,,,,,,
1060,58,236,999900,999900,30.6,-2.2,12,7.2,,,,,,,,,260,,,,,,,
910,41,117,999900,999900,29.5,-1.6,13,6.3,,,,,,,,,267,,,,,,,
738,71,9,999900,999900,28.3,-1,15,5.5,,,,,,,,,273,,,,,,,
552,0,0,999900,999900,27.2,-0.6,16,4.6,,,,,,,,,280,,,,,,,
0,0,0,999900,999900,25.7,0.2,19,4.1,,,,,,,,,273,,,,,,,
0,0,0,999900,999900,24.3,0.9,21,3.6,,,,,,,,,267,,,,,,,
0,0,0,999900,999900,22.8,1.7,25,3.1,,,,,,,,,260,,,,,,,
0,0,0,999900,999900,22.6,1.7,25,2.8,,,,,,,,,297,,,,,,,
0,0,0,999900,999900,22.4,1.7,25,2.4,,,,,,,,,333,,,,,,,
0,0,0,999900,999900,22.2,1.7,26,2.1,,,,,,,,,10,,,,,,,
0,0,0,999900,999900,20.9,3,31,1.9,,,,,,,,,50,,,,,,,
0,0,0,999900,999900,19.6,4.3,36,1.7,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,18.3,5.6,43,1.5,,,,,,,,,130,,,,,,,
0,0,45,999900,999900,19.2,6.1,42,1.7,,,,,,,,,107,,,,,,,
589,466,186,999900,999900,20.2,6.7,41,1.9,,,,,,,,,83,,,,,,,
773,671,247,999900,999900,21.1,7.2,41,2.1,,,,,,,,,60,,,,,,,
941,841,256,999900,999900,23.3,6.8,35,1.9,,,,,,,,,60,,,,,,,
1085,901,258,999900,999900,25.6,6.5,29,1.7,,,,,,,,,60,,,,,,,
1198,939,237,999900,999900,27.8,6.1,25,1.5,,,,,,,,,60,,,,,,,
1275,943,193,999900,999900,28.7,5.2,22,1.7,,,,,,,,,37,,,,,,,
1312,940,146,999900,999900,29.7,4.2,20,1.9,,,,,,,,,13,,,,,,,
1309,938,100,999900,999900,30.6,3.3,18,2.1,,,,,,,,,350,,,,,,,
1264,922,55,999900,999900,30.8,3.1,17,3.3,,,,,,,,,327,,,,,,,
1180,874,15,999900,999900,30.9,3,17,4.5,,,,,,,,,303,,,,,,,
1060,772,0,999900,999900,31.1,2.8,17,5.7,,,,,,,,,280,,,,,,,
911,521,3,999900,999900,30,2.4,17,4.7,,,,,,,,,277,,,,,,,
739,178,3,999900,999900,28.9,2.1,18,3.6,,,,,,,,,273,,,,,,,
554,0,0,999900,999900,27.8,1.7,18,2.6,,,,,,,,,270,,,,,,,
0,0,0,999900,999900,25.9,2.2,21,2.2,,,,,,,,,223,,,,,,,
0,0,0,999900,999900,24.1,2.8,25,1.9,,,,,,,,,177,,,,,,,
0,0,0,999900,999900,22.2,3.3,29,1.5,,,,,,,,,130,,,,,,,
0,0,0,999900,999900,20.7,3.9,33,1.9,,,,,,,,,103,,,,,,,
0,0,0,999900,999900,19.3,4.4,37,2.2,,,,,,,,,77,,,,,,,
0,0,0,999900,999900,17.8,5,43,2.6,,,,,,,,,50,,,,,,,
0,0,0,999900,999900,17.1,4.8,44,2.6,,,,,,,,,73,,,,,,,
0,0,0,999900,999900,16.3,4.6,46,2.6,,,,,,,,,97,,,,,,,
0,0,0,999900,999900,15.6,4.4,47,2.6,,,,,,,,,120,,,,,,,
0,0,48,999900,999900,17.4,4.2,42,2.8,,,,,,,,,107,,,,,,,
591,368,202,999900,999900,19.3,4.1,37,2.9,,,,,,,,,93,,,,,,,
774,552,295,999900,999900,21.1,3.9,32,3.1,,,,,,,,,80,,,,,,,
942,716,309,999900,999900,23.3,3.7,28,3.1,,,,,,,,,27,,,,,,,
1086,758,309,999900,999900,25.6,3.5,24,3.1,,,,,,,,,333,,,,,,,
1199,743,309,999900,999900,27.8,3.3,21,3.1,,,,,,,,,280,,,,,,,
1275,606,357,999900,999900,28.7,3.7,20,2.9,,,,,,,,,233,,,,,,,
1313,500,376,999900,999900,29.7,4,19,2.8,,,,,,,,,187,,,,,,,
1309,409,374,999900,999900,30.6,4.4,19,2.6,,,,,,,,,140,,,,,,,
1264,332,355,999900,999900,31,3.9,18,3.6,,,,,,,,,167,,,,,,,
1180,239,313,999900,999900,31.3,3.3,17,4.7,,,,,,,,,193,,,,,,,
1061,431,53,999900,999900,31.7,2.8,16,5.7,,,,,,,,,220,,,,,,,
912,84,127,999900,999900,29.8,4.1,20,4.5,,,,,,,,,190,,,,,,,
741,67,17,999900,999900,28,5.4,24,3.3,,,,,,,,,160,,,,,,,
556,0,0,999900,999900,26.1,6.7,29,2.1,,,,,,,,,130,,,,,,,
0,0,0,999900,999900,24.1,7.6,35,1.9,,,,,,,,,130,,,,,,,
0,0,0,999900,999900,22,8.5,42,1.7,,,,,,,,,130,,,,,,,
0,0,0,999900,999900,20,9.4,50,1.5,,,,,,,,,130,,,,,,,
0,0,0,999900,999900,19.3,7.4,46,1.9,,,,,,,,,140,,,,,,,
0,0,0,999900,999900,18.5,5.3,42,2.2,,,,,,,,,150,,,,,,,
0,0,0,999900,999900,17.8,3.3,38,2.6,,,,,,,,,160,,,,,,,
0,0,0,999900,999900,17.1,3.9,41,3.1,,,,,,,,,140,,,,,,,
0,0,0,999900,999900,16.3,4.4,45,3.6,,,,,,,,,120,,,,,,,
0,0,0,999900,999900,15.6,5,49,4.1,,,,,,,,,100,,,,,,,
0,0,40,999900,999900,16.7,5.7,48,3.6,,,,,,,,,93,,,,,,,
593,292,167,999900,999900,17.8,6.5,47,3.1,,,,,,,,,87,,,,,,,
776,394,260,999900,999900,18.9,7.2,47,2.6,,,,,,,,,80,,,,,,,
943,495,304,999900,999900,20.6,6.7,40,3.4,,,,,,,,,113,,,,,,,
1087,539,321,999900,999900,22.2,6.1,35,4.3,,,,,,,,,147,,,,,,,
1199,548,323,999900,999900,23.9,5.6,31,5.1,,,,,,,,,180,,,,,,,
